date,AAPL,IBM,MSFT
1995-10-27,38553200.0,9894800.0,130683200.0
1995-10-30,43909600.0,12715200.0,125464000.0
1995-10-31,72304400.0,11811200.0,91958400.0
1995-11-01,48308400.0,8235200.0,72819200.0
1995-11-02,38189200.0,13174400.0,63504000.0
1995-11-03,44858800.0,12984800.0,40635200.0
1995-11-06,77943600.0,12470000.0,87729600.0
1995-11-07,184097200.0,15510800.0,115921600.0
1995-11-08,89706400.0,10757600.0,71280000.0
1995-11-09,65027200.0,12774000.0,99814400.0
1995-11-10,55778800.0,9348400.0,60819200.0
1995-11-13,79343600.0,9497200.0,59003200.0
1995-11-14,101819200.0,9229600.0,75657600.0
1995-11-15,62034000.0,8982400.0,108686400.0
1995-11-16,56557200.0,11882000.0,195126400.0
1995-11-17,32132800.0,11060400.0,143803200.0
1995-11-20,37114000.0,10502800.0,115296000.0
1995-11-21,47902400.0,12520800.0,130163200.0
1995-11-22,24701600.0,8794000.0,65428800.0
1995-11-24,27487600.0,2974400.0,15014400.0
1995-11-27,28968800.0,8807200.0,79100800.0
1995-11-28,44072000.0,11564800.0,86537600.0
1995-11-29,26317200.0,11290000.0,91067200.0
1995-11-30,43713600.0,10257600.0,93512000.0
1995-12-01,51052400.0,10063600.0,96124800.0
1995-12-04,120170400.0,10820400.0,130436800.0
1995-12-05,90899200.0,11005600.0,104528000.0
1995-12-06,50276800.0,12077600.0,145272000.0
1995-12-07,35481600.0,10983600.0,132876800.0
1995-12-08,35338800.0,10232800.0,147041600.0
1995-12-11,27913200.0,8436800.0,61924800.0
1995-12-12,44388400.0,8667200.0,44739200.0
1995-12-13,171225600.0,11023600.0,39577600.0
1995-12-14,83375600.0,13562000.0,92822400.0
1995-12-15,181720000.0,27393600.0,115470400.0
1995-12-18,166633600.0,25420800.0,99460800.0
1995-12-19,107716000.0,14977600.0,84340800.0
1995-12-20,91434000.0,14423200.0,84980800.0
1995-12-21,83218800.0,10696000.0,60593600.0
1995-12-22,58665600.0,7509600.0,36057600.0
1995-12-26,34876800.0,3781600.0,34707200.0
1995-12-27,67141200.0,6288000.0,40539200.0
1995-12-28,62498800.0,7109600.0,49777600.0
1995-12-29,76034000.0,13854000.0,52342400.0
1996-01-02,34823600.0,10033600.0,57779200.0
1996-01-03,107458400.0,12528000.0,62857600.0
1996-01-04,75045600.0,32332800.0,102353600.0
1996-01-05,111482000.0,15505600.0,62083200.0
1996-01-08,30335200.0,3531600.0,11377600.0
1996-01-09,62804000.0,14894000.0,177424000.0
1996-01-10,91358400.0,22751600.0,181571200.0
1996-01-11,189184800.0,18498400.0,116617600.0
1996-01-12,100464000.0,10657600.0,80544000.0
1996-01-15,90770400.0,14971200.0,84572800.0
1996-01-16,88228000.0,18452000.0,122006400.0
1996-01-17,59102400.0,19284800.0,143078400.0
1996-01-18,174596800.0,39428000.0,121331200.0
1996-01-19,207306400.0,52584000.0,227440000.0
1996-01-22,124936000.0,21172000.0,82643200.0
1996-01-23,247072000.0,19836800.0,66473600.0
1996-01-24,163973600.0,31955600.0,92217600.0
1996-01-25,111300000.0,18887200.0,59881600.0
1996-01-26,183937600.0,10588400.0,50881600.0
1996-01-29,83148800.0,9474400.0,39587200.0
1996-01-30,155710800.0,18374400.0,45120000.0
1996-01-31,82014800.0,20059200.0,68774400.0
1996-02-01,83260800.0,16311200.0,78587200.0
1996-02-02,138994800.0,12443600.0,44686400.0
1996-02-05,79682400.0,13139600.0,126480000.0
1996-02-06,56554400.0,20158400.0,98158400.0
1996-02-07,90081600.0,16100800.0,65555200.0
1996-02-08,65791600.0,12778400.0,103924800.0
1996-02-09,51422000.0,13486000.0,122832000.0
1996-02-12,48568800.0,14666400.0,87779200.0
1996-02-13,57125600.0,13870800.0,114513600.0
1996-02-14,40796000.0,12949600.0,80212800.0
1996-02-15,30520000.0,23341200.0,52195200.0
1996-02-16,39110400.0,19943600.0,62206400.0
1996-02-20,94228400.0,21288800.0,64182400.0
1996-02-21,55459600.0,16389200.0,80046400.0
1996-02-22,46046000.0,21423200.0,106500800.0
1996-02-23,43321600.0,16504800.0,102640000.0
1996-02-26,29570800.0,11530000.0,63696000.0
1996-02-27,37290400.0,18451600.0,60958400.0
1996-02-28,46978400.0,17548000.0,60051200.0
1996-02-29,28221200.0,29171600.0,61723200.0
1996-03-01,57783600.0,32179600.0,157652800.0
1996-03-04,46888800.0,17288400.0,72564800.0
1996-03-05,29610000.0,14176800.0,57369600.0
1996-03-06,24763200.0,10936800.0,44256000.0
1996-03-07,65016000.0,9881600.0,44291200.0
1996-03-08,37251200.0,21520400.0,108524800.0
1996-03-11,31752000.0,15744000.0,74592000.0
1996-03-12,24038000.0,16806400.0,76888000.0
1996-03-13,24920000.0,11243200.0,156710400.0
1996-03-14,23340800.0,11489200.0,60640000.0
1996-03-15,25345600.0,14086000.0,121721600.0
1996-03-18,27283200.0,15021600.0,119472000.0
1996-03-19,31091200.0,11192000.0,92491200.0
1996-03-20,28996800.0,30271600.0,92944000.0
1996-03-21,27496000.0,15115200.0,66313600.0
1996-03-22,26891200.0,8949600.0,48046400.0
1996-03-25,41092800.0,18889600.0,63379200.0
1996-03-26,40199600.0,18235600.0,79899200.0
1996-03-27,107324000.0,14479200.0,52729600.0
1996-03-28,73973200.0,12186400.0,54955200.0
1996-03-29,41630400.0,11726400.0,53508800.0
1996-04-01,39659200.0,9518000.0,31692800.0
1996-04-02,25359600.0,21628800.0,54396800.0
1996-04-03,18060000.0,16599600.0,46072000.0
1996-04-04,21512400.0,10010000.0,28961600.0
1996-04-08,42207200.0,15990800.0,73753600.0
1996-04-09,58769200.0,7857600.0,66942400.0
1996-04-10,43691200.0,12752400.0,51910400.0
1996-04-11,24567200.0,15079200.0,62465600.0
1996-04-12,20358800.0,31044000.0,33737600.0
1996-04-15,38519600.0,9177200.0,50102400.0
1996-04-16,25354000.0,9754000.0,80116800.0
1996-04-17,21352800.0,65196400.0,62630400.0
1996-04-18,54311600.0,41512000.0,133958400.0
1996-04-19,25449200.0,19583200.0,169492800.0
1996-04-22,27778800.0,13255200.0,92758400.0
1996-04-23,42487200.0,9878000.0,57139200.0
1996-04-24,32085200.0,12109200.0,69251200.0
1996-04-25,43601600.0,17942000.0,63896000.0
1996-04-26,47216400.0,9127200.0,54296000.0
1996-04-29,30262400.0,10749600.0,34267200.0
1996-04-30,34165600.0,10656000.0,28441600.0
1996-05-01,28176400.0,8389600.0,65014400.0
1996-05-02,47076400.0,14062000.0,87340800.0
1996-05-03,27115200.0,8015200.0,75300800.0
1996-05-06,72371600.0,11648400.0,75852800.0
1996-05-07,88384800.0,9534800.0,47366400.0
1996-05-08,46698400.0,14396000.0,77851200.0
1996-05-09,24519600.0,9534400.0,47776000.0
1996-05-10,27647200.0,8357600.0,43913600.0
1996-05-13,46754400.0,9171600.0,95606400.0
1996-05-14,49406000.0,12483200.0,76832000.0
1996-05-15,73091200.0,10958000.0,56323200.0
1996-05-16,32519200.0,10866800.0,67092800.0
1996-05-17,30825200.0,15415200.0,35392000.0
1996-05-20,21128800.0,9642800.0,38457600.0
1996-05-21,28596400.0,8607600.0,42113600.0
1996-05-22,50470000.0,8957200.0,45646400.0
1996-05-23,31012800.0,10414800.0,51976000.0
1996-05-24,28310800.0,5612000.0,26443200.0
1996-05-28,25463200.0,6894000.0,43376000.0
1996-05-29,54880000.0,13044000.0,33569600.0
1996-05-30,25866400.0,10471200.0,33824000.0
1996-05-31,40661600.0,9004800.0,40259200.0
1996-06-03,31365600.0,6958000.0,31684800.0
1996-06-04,190559600.0,7952000.0,65852800.0
1996-06-05,127526000.0,7151600.0,50968000.0
1996-06-06,90524000.0,23910800.0,88136000.0
1996-06-07,66942400.0,29511200.0,70198400.0
1996-06-10,26591600.0,12062000.0,45819200.0
1996-06-11,38264800.0,10794800.0,65259200.0
1996-06-12,37979200.0,8544400.0,88844800.0
1996-06-13,47854800.0,8532000.0,62577600.0
1996-06-14,36240400.0,10849200.0,55944000.0
1996-06-17,28232400.0,7633600.0,57499200.0
1996-06-18,55806800.0,7657600.0,74585600.0
1996-06-19,33616800.0,5718000.0,73409600.0
1996-06-20,36772400.0,16558400.0,102228800.0
1996-06-21,40462800.0,16896400.0,56806400.0
1996-06-24,30690800.0,9883200.0,48102400.0
1996-06-25,61740000.0,8885200.0,41145600.0
1996-06-26,101082800.0,10174800.0,71457600.0
1996-06-27,57310400.0,13294800.0,77582400.0
1996-06-28,28921200.0,9376400.0,52000000.0
1996-07-01,32995200.0,9710000.0,47862400.0
1996-07-02,22251600.0,8096400.0,38548800.0
1996-07-03,72153200.0,9724000.0,44243200.0
1996-07-05,26538400.0,6669600.0,35331200.0
1996-07-08,47227600.0,7375600.0,64432000.0
1996-07-09,46956000.0,7920800.0,35571200.0
1996-07-10,42347200.0,11404800.0,77980800.0
1996-07-11,72788800.0,23328800.0,140915200.0
1996-07-12,67247600.0,12897200.0,139478400.0
1996-07-15,33306000.0,16318400.0,111832000.0
1996-07-16,72304400.0,24828400.0,182100800.0
1996-07-17,58399600.0,15158000.0,126208000.0
1996-07-18,224263200.0,10685600.0,98537600.0
1996-07-19,66494400.0,8460400.0,99208000.0
1996-07-22,38052000.0,7123200.0,144475200.0
1996-07-23,32530400.0,12460000.0,257678400.0
1996-07-24,66018400.0,14734400.0,192225600.0
1996-07-25,28607600.0,36059600.0,100920000.0
1996-07-26,30920400.0,15961600.0,59304000.0
1996-07-29,48924400.0,13352800.0,56748800.0
1996-07-30,47350800.0,15971200.0,66976000.0
1996-07-31,23195200.0,14021200.0,56320000.0
1996-08-01,27540800.0,12482400.0,96025600.0
1996-08-02,31987200.0,9063200.0,109289600.0
1996-08-05,25253200.0,8604400.0,55072000.0
1996-08-06,23396800.0,14385600.0,67388800.0
1996-08-07,62115200.0,12268000.0,76790400.0
1996-08-08,25379200.0,11762400.0,54379200.0
1996-08-09,57696800.0,6987600.0,44313600.0
1996-08-12,37836400.0,7727600.0,66187200.0
1996-08-13,25877600.0,11935200.0,72508800.0
1996-08-14,17964800.0,10326000.0,52032000.0
1996-08-15,26905200.0,4626800.0,35556800.0
1996-08-16,35439600.0,6046800.0,47598400.0
1996-08-19,56579600.0,7054000.0,43131200.0
1996-08-20,52939600.0,4538800.0,25678400.0
1996-08-21,28336000.0,7064400.0,49345600.0
1996-08-22,21921200.0,8249200.0,50236800.0
1996-08-23,50864800.0,6173600.0,44006400.0
1996-08-26,22419600.0,3654800.0,31944000.0
1996-08-27,72326800.0,4819600.0,28038400.0
1996-08-28,40899600.0,14829600.0,32070400.0
1996-08-29,26731600.0,9182400.0,34182400.0
1996-08-30,26432000.0,6151600.0,28088000.0
1996-09-03,17074400.0,8830400.0,48524800.0
1996-09-04,25362400.0,5480800.0,27126400.0
1996-09-05,69896400.0,7194400.0,40372800.0
1996-09-06,60208400.0,9638000.0,41921600.0
1996-09-09,37060800.0,10269600.0,41747200.0
1996-09-10,38928400.0,16051200.0,38904000.0
1996-09-11,36800400.0,8755200.0,36387200.0
1996-09-12,65228800.0,8674800.0,95944000.0
1996-09-13,41652800.0,22036400.0,80137600.0
1996-09-16,61163200.0,10653200.0,62409600.0
1996-09-17,52292800.0,13198400.0,75624000.0
1996-09-18,88340000.0,14094000.0,86049600.0
1996-09-19,29867600.0,8213200.0,75912000.0
1996-09-20,37287600.0,12242000.0,104849600.0
1996-09-23,11440800.0,6765600.0,46385600.0
1996-09-24,35946400.0,14984000.0,72520000.0
1996-09-25,27260800.0,10773600.0,44067200.0
1996-09-26,25821600.0,12704000.0,92604800.0
1996-09-27,20392400.0,5248800.0,98372800.0
1996-09-30,21361200.0,7457600.0,89574400.0
1996-10-01,134811600.0,9786000.0,69124800.0
1996-10-02,69204800.0,8052800.0,68760000.0
1996-10-03,56929600.0,7380400.0,58294400.0
1996-10-04,33364800.0,9209200.0,45166400.0
1996-10-07,23928800.0,7341600.0,42432000.0
1996-10-08,47608400.0,12589600.0,48465600.0
1996-10-09,21302400.0,9609600.0,64955200.0
1996-10-10,69174000.0,8994000.0,51739200.0
1996-10-11,30172800.0,11433200.0,36523200.0
1996-10-14,67421200.0,5603600.0,36091200.0
1996-10-15,90764800.0,11455600.0,61206400.0
1996-10-16,83686400.0,7502800.0,36427200.0
1996-10-17,256656400.0,8541600.0,49097600.0
1996-10-18,95664800.0,13894800.0,69646400.0
1996-10-21,46902800.0,33337200.0,71401600.0
1996-10-22,53429600.0,11997200.0,113806400.0
1996-10-23,40014800.0,12034000.0,67443200.0
1996-10-24,21092400.0,7174000.0,81417600.0
1996-10-25,19390000.0,6501600.0,53084800.0
1996-10-28,29999200.0,7390000.0,51240000.0
1996-10-29,49907200.0,10130000.0,66756800.0
1996-10-30,64262800.0,8330000.0,60526400.0
1996-10-31,48554800.0,8525200.0,37028800.0
1996-11-01,52833200.0,8269200.0,56531200.0
1996-11-04,22817200.0,6109200.0,36006400.0
1996-11-05,94528000.0,11716400.0,86417600.0
1996-11-06,45077200.0,11545600.0,71438400.0
1996-11-07,38768800.0,13926400.0,76742400.0
1996-11-08,47177200.0,6277600.0,67369600.0
1996-11-11,23133600.0,5716800.0,38593600.0
1996-11-12,35739200.0,10896400.0,81156800.0
1996-11-13,20902000.0,9569200.0,90409600.0
1996-11-14,12132400.0,11098000.0,114969600.0
1996-11-15,32678800.0,31215200.0,104041600.0
1996-11-18,38208800.0,23108400.0,98585600.0
1996-11-19,31108000.0,24118400.0,104739200.0
1996-11-20,25774000.0,32946800.0,123857600.0
1996-11-21,17651200.0,18604400.0,130718400.0
1996-11-22,25995200.0,16330000.0,94424000.0
1996-11-25,19737200.0,11332000.0,75129600.0
1996-11-26,28246400.0,22061600.0,108238400.0
1996-11-27,22260000.0,11198800.0,44446400.0
1996-11-29,10572800.0,3725200.0,17152000.0
1996-12-02,43744400.0,13264000.0,64502400.0
1996-12-03,68882800.0,18711200.0,77563200.0
1996-12-04,47706400.0,17749200.0,102542400.0
1996-12-05,35534800.0,12145200.0,74950400.0
1996-12-06,57346800.0,24141600.0,110238400.0
1996-12-09,39662000.0,11079600.0,94718400.0
1996-12-10,46071200.0,12374000.0,125725600.0
1996-12-11,40840800.0,23424400.0,113558400.0
1996-12-12,21750400.0,14420400.0,78272800.0
1996-12-13,22274000.0,15562400.0,74532000.0
1996-12-16,37310000.0,14377600.0,64883200.0
1996-12-17,39312000.0,16082400.0,68944800.0
1996-12-18,51268000.0,14443200.0,61796800.0
