date,AAPL,IBM,MSFT
1995-06-13,1.4468020000000001,17.369348000000002,3.6310599999999997
1995-06-14,1.434472,17.605988,3.6283519999999996
1995-06-15,1.434472,17.605988,3.674351
1995-06-16,1.442692,17.534996,3.766344
1995-06-19,1.459133,17.747972,3.8881
1995-06-20,1.557779,18.505218,3.955745
1995-06-21,1.623542,18.386899,3.9178629999999997
1995-06-22,1.615322,18.457891,3.9773910000000003
1995-06-23,1.602991,18.670866,3.944919
1995-06-26,1.58244,18.599874,3.8853980000000004
1995-06-27,1.524897,18.055603,3.7609339999999998
1995-06-28,1.533117,18.197587,3.804225
1995-06-29,1.553668,18.363235,3.869162
1995-06-30,1.526952,18.173923000000002,3.912454
1995-07-03,1.543393,18.481555,3.936801
1995-07-05,1.529007,18.315907,3.9259809999999997
1995-07-06,1.545448,18.718194,4.015272
1995-07-07,1.598881,18.836514,4.13973
1995-07-10,1.598881,19.04949,4.28043
1995-07-11,1.549558,18.883842,4.177611
1995-07-12,1.545448,19.238801000000002,4.323721
1995-07-13,1.565999,19.641089,4.334541000000001
1995-07-14,1.602991,19.664753,4.48606
1995-07-17,1.611212,20.30368,4.7187529999999995
1995-07-18,1.58244,20.256352,4.410304
1995-07-19,1.496125,19.167809,4.091029
1995-07-20,1.547503,19.712081,4.161375
1995-07-21,1.438582,19.617425,3.9828
1995-07-24,1.4920149999999999,20.351008,4.053147
1995-07-25,1.504346,20.516655,4.172201
1995-07-26,1.4920149999999999,20.634975,4.155966
1995-07-27,1.539283,20.966271,4.177611
1995-07-28,1.496125,20.942607000000002,4.009856
1995-07-31,1.479684,20.611310999999997,3.9178629999999997
1995-08-01,1.4303620000000001,20.753295,3.874572
1995-08-02,1.459133,20.351008,3.852926
1995-08-03,1.479684,20.634975,3.944919
1995-08-04,1.455023,20.563983,4.063973000000001
1995-08-07,1.426251,20.611310999999997,4.053147
1995-08-08,1.3974799999999998,20.801057999999998,4.047737000000001
1995-08-09,1.418031,20.848495,4.177611
1995-08-10,1.4057,20.706184,4.074793
1995-08-11,1.4159760000000001,20.729903,4.177611
1995-08-14,1.426251,21.014523999999998,4.27502
1995-08-15,1.448858,21.251707999999997,4.2587839999999995
1995-08-16,1.467243,21.322863,4.27502
1995-08-17,1.471365,21.560048000000002,4.291249
1995-08-18,1.479608,21.133116,4.204667
1995-08-21,1.454879,20.255534,4.091029
1995-08-22,1.475486,20.421563,4.299367
1995-08-23,1.5002149999999999,20.231816000000002,4.237138
1995-08-24,1.508458,19.899758,4.161375
1995-08-25,1.475486,19.71001,4.085619
1995-08-28,1.417786,19.283079,3.8989260000000003
1995-08-29,1.421907,19.425389000000003,3.9773910000000003
1995-08-30,1.43015,19.283079,4.036911
1995-08-31,1.417786,19.615137,4.004446
1995-09-01,1.415725,19.496545,3.8853980000000004
1995-09-05,1.434272,19.188205,4.112674
1995-09-06,1.4425139999999999,19.11705,4.047737000000001
1995-09-07,1.475486,18.856147,4.096438
1995-09-08,1.475486,18.761273000000003,4.13432
1995-09-11,1.459,18.286904999999997,4.226312
1995-09-12,1.415725,18.500370999999998,4.166785
1995-09-13,1.397178,17.954847,4.161375
1995-09-14,1.31887,17.717663,4.107264
1995-09-15,1.182862,17.504197,4.045029
1995-09-18,1.209651,17.859973,3.9828
1995-09-19,1.2117120000000001,18.358060000000002,4.039619
1995-09-20,1.207591,18.168313,4.0315010000000004
1995-09-21,1.219955,17.907410000000002,3.9232730000000005
1995-09-22,1.222016,17.812537,3.8853980000000004
1995-09-25,1.236955,17.599071,3.906365
1995-09-26,1.23232,17.622789,3.8204550000000004
1995-09-27,1.1952260000000001,17.907410000000002,3.8366910000000005
1995-09-28,1.2446840000000001,17.812537,3.961155
1995-09-29,1.228198,17.931129000000002,3.9178629999999997
1995-10-02,1.2405620000000002,17.741381,3.8204550000000004
1995-10-03,1.2405620000000002,18.002284,3.847517
1995-10-04,1.1993479999999999,17.788818,3.7284620000000004
1995-10-05,1.2034690000000001,17.931129000000002,3.787989
1995-10-06,1.17668,17.859973,3.717643
1995-10-09,1.147829,17.45676,3.598588
1995-10-10,1.143708,17.219576,3.62565
1995-10-11,1.1498899999999999,17.551634,3.750108
1995-10-12,1.164315,17.646507999999997,3.793399
1995-10-13,1.186983,17.551634,3.7338720000000003
1995-10-16,1.1911049999999999,17.836254999999998,3.755524
1995-10-17,1.207591,18.381779,3.944919
1995-10-18,1.23232,18.286904999999997,4.13973
1995-10-19,1.145769,18.642681,4.188437
1995-10-20,1.158133,18.097158,4.13432
1995-10-23,1.158133,18.784992000000003,4.172201
1995-10-24,1.158133,18.595245000000002,4.220903
1995-10-25,1.145769,18.239468,4.150556
1995-10-26,1.1498899999999999,18.192031,4.242548
1995-10-27,1.145769,18.310623,4.329130999999999
1995-10-30,1.1622540000000001,18.642681,4.448185
1995-10-31,1.197287,18.452934,4.329130999999999
1995-11-01,1.207591,18.381779,4.2587839999999995
1995-11-02,1.207591,18.903584,4.329130999999999
1995-11-03,1.2034690000000001,19.25936,4.307485
1995-11-06,1.257048,19.069613,4.215493
1995-11-07,1.306506,18.737555,4.026092
1995-11-08,1.281777,18.594883,4.123494
1995-11-09,1.298263,18.713776,4.285839
1995-11-10,1.310627,18.523547,4.193847
1995-11-13,1.347721,18.523547,4.169493
1995-11-14,1.368328,18.143089,4.069383
1995-11-15,1.351842,18.166868,4.069383
1995-11-16,1.31681,18.190647,3.8908080000000003
1995-11-17,1.322992,18.095532000000002,3.7825800000000003
1995-11-20,1.273534,17.691295,3.7230519999999996
1995-11-21,1.277507,17.976639000000002,3.8096349999999997
1995-11-22,1.277507,18.119311,3.7825800000000003
1995-11-24,1.329186,18.238204,3.8096349999999997
1995-11-27,1.3023129999999998,18.238204,3.777163
1995-11-28,1.322985,18.452211,3.961155
1995-11-29,1.2981790000000002,18.47599,3.8853980000000004
1995-11-30,1.2609700000000001,18.380876,3.771754
1995-12-01,1.244432,18.024196,3.7338720000000003
1995-12-04,1.306447,18.285760999999997,3.804225
1995-12-05,1.306447,18.214425,3.7230519999999996
1995-12-06,1.281641,18.214425,3.9232730000000005
1995-12-07,1.27544,18.024196,3.9178629999999997
1995-12-08,1.3023129999999998,18.428433,4.091029
1995-12-11,1.277507,18.30954,4.0315010000000004
1995-12-12,1.2568350000000001,18.143089,3.955745
1995-12-13,1.2692379999999999,17.976639000000002,3.971981
1995-12-14,1.265104,17.833967,3.842107
1995-12-15,1.16588,17.168166,3.825871
1995-12-18,1.066656,16.93038,3.766344
1995-12-19,1.083194,17.477288,3.934099
1995-12-20,1.079059,17.001715,3.771754
1995-12-21,1.074925,17.287059,3.896218
